,taxon_name_w_authors,v10_11_12_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author,v13_chained_accepted_genus,v13_direct_accepted_genus
724781,Prosopis odorata Torr. & Frém.,Strombocarpa pubescens (Benth.) A.Gray,Strombocarpa pubescens (Benth.) A.Gray,Strombocarpa pubescens (Benth.) A.Gray,Strombocarpa pubescens (Benth.) A.Gray,Neltuma odorata (Torr. & Frém.) C.E.Hughes & G.P.Lewis,Neltuma odorata (Torr. & Frém.) C.E.Hughes & G.P.Lewis,Strombocarpa,Neltuma
726795,Paullinia mexiae Steyerm.,Paullinia pterocarpa Triana & Planch.,Paullinia pterocarpa Triana & Planch.,Paullinia pterocarpa Triana & Planch.,Paullinia pterocarpa Triana & Planch.,Serjania caracasana (Jacq.) Willd.,Serjania caracasana (Jacq.) Willd.,Paullinia,Serjania
732752,Papaver heterophyllum var. crassifolium (Benth.) Jeps.,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Papaver heterophyllum (Benth.) Greene,Stylophorum diphyllum (Michx.) Nutt.,Stylophorum diphyllum (Michx.) Nutt.,Papaver,Stylophorum
740702,Dircaea picta (Hook.) Lem.,Sinningia douglasii (Lindl.) Chautems,Sinningia douglasii (Lindl.) Chautems,Sinningia douglasii (Lindl.) Chautems,Sinningia douglasii (Lindl.) Chautems,Kohleria tubiflora (Cav.) Hanst.,Kohleria tubiflora (Cav.) Hanst.,Sinningia,Kohleria
741422,Acacia virchowiana Vatke & Hildebrandt,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Senegalia senegal (L.) Britton,Vachellia oerfota var. oerfota,Vachellia oerfota (Forssk.) Kyal. & Boatwr.,Senegalia,Vachellia
742348,Asterocephalus tomentosus Spreng.,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis Moench,Succisa pratensis Moench,Scabiosa turolensis subsp. turolensis,Scabiosa turolensis Pau,Succisa,Scabiosa
750262,Adenandra ovata (Thunb.) Link,Adenandra villosa subsp. sonderi (Dümmer) Strid,Adenandra villosa subsp. sonderi (Dümmer) Strid,Adenandra villosa subsp. sonderi (Dümmer) Strid,Adenandra villosa (P.J.Bergius) Licht. ex Schult.,Agathosma ovata (Thunb.) F.Dietr.,Agathosma ovata (Thunb.) F.Dietr.,Adenandra,Agathosma
752566,Mimosa terminalis Vell.,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim","Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim",Pseudalbizzia,Hydrochorea
753696,Alyssum arenarium C.Presl,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii Jord.,Lobularia maritima subsp. maritima,Lobularia maritima (L.) Desv.,Alyssum,Lobularia
753698,Alyssum alpinum Scop.,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum montanum subsp. gmelinii (Jord.) Em.Schmid,Alyssum gmelinii Jord.,Alyssum gmelinii Jord.,Kernera saxatilis (L.) Sweet,Kernera saxatilis (L.) Sweet,Alyssum,Kernera
755703,Aniba ovalifolia Mez,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Aniba hypoglauca Sandwith,Ocotea cujumary Mart.,Ocotea cujumary Mart.,Aniba,Ocotea
765504,Columnea divaricata (Poepp.) Walp.,Bellonia aspera L.,Bellonia aspera L.,Bellonia aspera L.,Bellonia aspera L.,Besleria divaricata Poepp.,Besleria divaricata Poepp.,Bellonia,Besleria
767964,Derris robusta var. assamica Thoth.,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Brachypterum robustum (Roxb. ex DC.) Dalzell & A.Gibson,Robinia pseudoacacia L.,Robinia pseudoacacia L.,Brachypterum,Robinia
769111,Mangifera silvestris Roxb.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Buchanania lanzan Spreng.,Buchanania lanzan Spreng.,Glycosmis,Buchanania
769112,Buchanania lanzan Spreng.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Buchanania lanzan Spreng.,Buchanania lanzan Spreng.,Glycosmis,Buchanania
769113,Spondias elliptica Rottb. ex Hook.f.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Buchanania lanzan Spreng.,Buchanania lanzan Spreng.,Glycosmis,Buchanania
769114,Buchanania latifolia Roxb.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Buchanania lanzan Spreng.,Buchanania lanzan Spreng.,Glycosmis,Buchanania
769115,Lanzana solitaria Stokes,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Buchanania lanzan Spreng.,Buchanania lanzan Spreng.,Glycosmis,Buchanania
769116,Lundia mangiferoides Puerari ex DC.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Glycosmis cochinchinensis (Lour.) Pierre ex Engl.,Buchanania lanzan Spreng.,Buchanania lanzan Spreng.,Glycosmis,Buchanania
774362,Celtis ituriensis De Wild.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Trema orientale (L.) Blume,Trema orientale (L.) Blume,Celtis,Trema
774363,Celtis fragifera A.Chev.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Celtis adolfi-friderici Engl.,Sparrea gomphophylla (Baker) X.G.Fu & T.S.Yi,Sparrea gomphophylla (Baker) X.G.Fu & T.S.Yi,Celtis,Sparrea
777585,Cicendia quitensis (Kunth) Griseb.,Cicendia quadrangularis (Lam.) Griseb.,Cicendia quadrangularis (Lam.) Griseb.,Cicendia quadrangularis (Lam.) Griseb.,Cicendia quadrangularis (Lam.) Griseb.,Zeltnera quitensis (Kunth) G.Mans.,Zeltnera quitensis (Kunth) G.Mans.,Cicendia,Zeltnera
781188,Ceanothus leschenaultii DC.,Colubrina asiatica (L.) Brongn.,Colubrina asiatica (L.) Brongn.,Colubrina asiatica (L.) Brongn.,Colubrina asiatica (L.) Brongn.,Trema orientale (L.) Blume,Trema orientale (L.) Blume,Colubrina,Trema
789727,Desmodium parviflorum f. yunnanense Pamp.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Desmodiastrum racemosum (Benth.) A.Pramanik & Thoth.,Leptodesmia microphylla var. microphylla,Leptodesmia microphylla (Thunb.) H.Ohashi & K.Ohashi,Desmodiastrum,Leptodesmia
796048,Ocotea endlicheriopsis Mez,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Ocotea endlicheriopsis Mez,Ocotea endlicheriopsis Mez,Endlicheria,Ocotea
796050,Endlicheria endlicheriopsis (Mez) Kosterm.,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Endlicheria canescens Chanderbali,Ocotea endlicheriopsis Mez,Ocotea endlicheriopsis Mez,Endlicheria,Ocotea
799075,Eruca stenocarpa Boiss. & Reut.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Erucastrum nasturtiifolium subsp. nasturtiifolium,Erucastrum nasturtiifolium (Poir.) O.E.Schulz,Eruca,Erucastrum
801184,Sycopsis griffithiana Oliv.,Eustigma lenticellatum C.Y.Wu,Eustigma lenticellatum C.Y.Wu,Eustigma lenticellatum C.Y.Wu,Eustigma lenticellatum C.Y.Wu,Sycopsis griffithiana Oliv.,Sycopsis griffithiana Oliv.,Eustigma,Sycopsis
801520,Acacia aegyptiaca Baill.,Faidherbia albida (Delile) A.Chev.,Faidherbia albida (Delile) A.Chev.,Faidherbia albida (Delile) A.Chev.,Faidherbia albida (Delile) A.Chev.,Vachellia nilotica subsp. nilotica,Vachellia nilotica (L.) P.J.H.Hurter & Mabb.,Faidherbia,Vachellia
806336,Gentiana amarella subsp. chlorifolia (Nees) Arcang.,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentianella germanica (Willd.) Börner,Gentiana × chlorifolia Nees,Gentiana × chlorifolia Nees,Gentianella,Gentiana
808147,Aillya umbellata var. procumbens (de Vriese) de Vriese,Goodenia filiformis R.Br.,Goodenia filiformis R.Br.,Goodenia filiformis R.Br.,Goodenia filiformis R.Br.,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Goodenia,Scaevola
808148,Aillya umbellata var. spathulata (de Vriese) de Vriese,Goodenia filiformis R.Br.,Goodenia filiformis R.Br.,Goodenia filiformis R.Br.,Goodenia filiformis R.Br.,Scaevola pulchella Carolin,Scaevola pulchella Carolin,Goodenia,Scaevola
810794,Haplanthus neilgherryensis Wight,Haplanthodes Kuntze,Haplanthodes Kuntze,Haplanthodes Kuntze,,Haplanthodes neilgherryensis (Wight) R.B.Majumdar,Haplanthodes neilgherryensis (Wight) R.B.Majumdar,,Haplanthodes
810986,Cereus serruliflorus Haw.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Serrulatocereus serruliflorus (Haw.) Guiggi,Serrulatocereus serruliflorus (Haw.) Guiggi,Harrisia,Serrulatocereus
811064,Hariota clavata var. deliculata (Loefgr.) A.Cast.,Hatiora salicornoides (Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,Rhipsalis clavata F.A.C.Weber,Rhipsalis clavata F.A.C.Weber,Hatiora,Rhipsalis
811066,Hariota bambusoides var. delicatula (Loefgr.) A.Cast.,Hatiora salicornoides (Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,Rhipsalis clavata F.A.C.Weber,Rhipsalis clavata F.A.C.Weber,Hatiora,Rhipsalis
811690,Helianthemum alyssoides subsp. cheiranthoides (Lam.) Nyman,Helianthemum syriacum (Jacq.) Dum.Cours.,Helianthemum syriacum (Jacq.) Dum.Cours.,Helianthemum syriacum (Jacq.) Dum.Cours.,Helianthemum syriacum (Jacq.) Dum.Cours.,Cistus × cheiranthoides Lam.,Cistus × cheiranthoides Lam.,Helianthemum,Cistus
813244,Heteropterys angustifolia f. lanceolata Nied.,Heteropterys glabra Hook. & Arn.,Heteropterys glabra Hook. & Arn.,Heteropterys glabra Hook. & Arn.,Heteropterys glabra Hook. & Arn.,Banisteriopsis laevifolia (A.Juss.) B.Gates,Banisteriopsis laevifolia (A.Juss.) B.Gates,Heteropterys,Banisteriopsis
815252,Pleurospermum lecomtianum H.Wolff,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Hymenidium wilsonii (H.Boissieu) Pimenov & Kljuykov,Pleurospermum lecomtianum H.Wolff,Pleurospermum lecomtianum H.Wolff,Hymenidium,Pleurospermum
815577,Ilex heterophylla G.Don,Ilex aquifolium L.,Ilex aquifolium L.,Ilex aquifolium L.,Ilex aquifolium L.,Osmanthus heterophyllus (G.Don) P.S.Green,Osmanthus heterophyllus (G.Don) P.S.Green,Ilex,Osmanthus
817734,Robinsonia melianthifolia Willd.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Touroulia guianensis Aubl.,Touroulia guianensis Aubl.,Quiina,Touroulia
822740,Connarus decumbens Thunb.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Lotononis triphylla (L.) Dorr,Lotononis triphylla (L.) Dorr,Leobordea,Lotononis
822762,Hermannia triphylla L.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Leobordea polycephala (E.Mey.) B.-E.van Wyk & Boatwr.,Lotononis triphylla (L.) Dorr,Lotononis triphylla (L.) Dorr,Leobordea,Lotononis
823720,Acrodiclidium guianense var. oppositifolium Meisn.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Licaria chrysophylla (Meisn.) Kosterm.,Licaria chrysophylla (Meisn.) Kosterm.,Dicypellium,Licaria
823724,Acrodiclidium guianense var. reticulatum Meisn.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Licaria polyphylla (Nees) Kosterm.,Licaria polyphylla (Nees) Kosterm.,Dicypellium,Licaria
823725,Acrodiclidium guianense Nees,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Licaria polyphylla (Nees) Kosterm.,Licaria polyphylla (Nees) Kosterm.,Dicypellium,Licaria
823727,Nectandra caudata Nees & Mart. ex Meisn.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Dicypellium caryophyllaceum (Mart.) Nees & Mart.,Licaria polyphylla (Nees) Kosterm.,Licaria polyphylla (Nees) Kosterm.,Dicypellium,Licaria
824681,Chenopodium acutifolium Kit. ex Schult.,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",Chenopodium standleyanum Aellen,Chenopodium standleyanum Aellen,Lipandra,Chenopodium
824685,Chenopodium polyspermum var. spicatum Klett & Richt.,"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch","Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",Chenopodium standleyanum Aellen,Chenopodium standleyanum Aellen,Lipandra,Chenopodium
824719,Echinopsis dobeana (Dölz) J.G.Lamb.,Leucostele deserticola (Werderm.) Schlumpb.,Leucostele deserticola (Werderm.) Schlumpb.,Leucostele deserticola (Werderm.) Schlumpb.,Leucostele deserticola (Werderm.) Schlumpb.,Echinopsis aurea subsp. aurea,Echinopsis aurea Britton & Rose,Leucostele,Echinopsis
824878,Tournefortia earlei Britton,Myriopus stenophyllus (Urb.) Feuillet,Myriopus stenophyllus (Urb.) Feuillet,Myriopus stenophyllus (Urb.) Feuillet,Myriopus stenophyllus (Urb.) Feuillet,"Heliotropium earlei (Britton) Greuter, P.A.González & R.Rankin","Heliotropium earlei (Britton) Greuter, P.A.González & R.Rankin",Myriopus,Heliotropium
830472,Pyrus densiflora (Spach) Steud.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aria edulis (Willd.) M.Roem.,Aria edulis (Willd.) M.Roem.,Aronia,Aria
830475,Aronia densiflora Spach,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aria edulis (Willd.) M.Roem.,Aria edulis (Willd.) M.Roem.,Aronia,Aria
830486,Sorbus densiflora (Spach) Heynh.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aronia arbutifolia (L.) Pers.,Aria edulis (Willd.) M.Roem.,Aria edulis (Willd.) M.Roem.,Aronia,Aria
841173,Bredemeyera altissima var. mollis (Triana & Planch.) A.W.Benn.,Bredemeyera divaricata (DC.) J.F.B.Pastore,Bredemeyera divaricata (DC.) J.F.B.Pastore,Bredemeyera divaricata (DC.) J.F.B.Pastore,Bredemeyera divaricata (DC.) J.F.B.Pastore,Securidaca coriacea Bonpl.,Securidaca coriacea Bonpl.,Bredemeyera,Securidaca
847437,Peucedanum praeruptorum subsp. hirsutiusculum Ma,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Peucedanum harry-smithii var. harry-smithii,Peucedanum harry-smithii Fedde ex H.Wolff,Kitagawia,Peucedanum
847439,Peucedanum hirsutiusculum (Ma) V.M.Vinogr.,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Kitagawia praeruptora (Dunn) Pimenov,Peucedanum harry-smithii var. harry-smithii,Peucedanum harry-smithii Fedde ex H.Wolff,Kitagawia,Peucedanum
847506,Richella discostigma (Diels) R.E.Fr.,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Monanthotaxis,Afroguatteria
847507,Oxymitra discostigma (Diels) Ghesq. ex Pellegr.,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Monanthotaxis,Afroguatteria
847508,Friesodielsia discostigma (Diels) Steenis,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Monanthotaxis,Afroguatteria
847509,Cleistopholis discostigma Diels,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Monanthotaxis,Afroguatteria
847510,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Monanthotaxis montana (Engl. & Diels) P.H.Hoekstra,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Afroguatteria discostigma (Diels) X.Guo & R.M.K.Saunders,Monanthotaxis,Afroguatteria
857303,Centaurea carthamoides Chevall.,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Centaurea albonitens Turrill,Phonus lanatus (L.) Hill,Phonus lanatus (L.) Hill,Centaurea,Phonus
858968,Vernonia floribunda Kunth,Vernonanthura patens (Kunth) H.Rob.,Vernonanthura patens (Kunth) H.Rob.,Vernonanthura patens (Kunth) H.Rob.,Vernonanthura patens (Kunth) H.Rob.,Critoniopsis floribunda (Kunth) H.Rob.,Critoniopsis floribunda (Kunth) H.Rob.,Vernonanthura,Critoniopsis
869487,Doronicum japonicum Lam.,Gynura japonica (Thunb.) Juel,Gynura japonica (Thunb.) Juel,Gynura japonica (Thunb.) Juel,Gynura japonica (Thunb.) Juel,Ligularia japonica var. japonica,Ligularia japonica (L.f.) Less. ex DC.,Gynura,Ligularia
869844,Senecio depilis Phil.,Dendrophorbium americanum (L.f.) C.Jeffrey,Dendrophorbium americanum (L.f.) C.Jeffrey,Dendrophorbium americanum (L.f.) C.Jeffrey,Dendrophorbium americanum (L.f.) C.Jeffrey,Acrisione denticulata var. denticulata,Acrisione denticulata (Hook. & Arn.) B.Nord.,Dendrophorbium,Acrisione
870060,Werneria ciliata Wedd. ex Sch.Bip.,Rockhausenia pectinata (Lingelsh.) D.J.N.Hind,Rockhausenia pectinata (Lingelsh.) D.J.N.Hind,Rockhausenia pectinata (Lingelsh.) D.J.N.Hind,Rockhausenia pectinata (Lingelsh.) D.J.N.Hind,Werneria ciliolata A.Gray,Werneria ciliolata A.Gray,Rockhausenia,Werneria
872353,Gnaphalium dealbatum var. luteofuscum (Webb) Lobin,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt,Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt,Vellereophyton,Pseudognaphalium
872354,Gnaphalium luteofuscum Webb,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Vellereophyton dealbatum (Thunb.) Hilliard & B.L.Burtt,Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt,Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt,Vellereophyton,Pseudognaphalium
872484,Gnaphalium lanatum G.Forst.,Euchiton involucratus (G.Forst.) Holub,Euchiton involucratus (G.Forst.) Holub,Euchiton involucratus (G.Forst.) Holub,Euchiton involucratus (G.Forst.) Holub,"Pseudognaphalium lanatum (G.Forst.) Smissen, Breitw. & de Lange","Pseudognaphalium lanatum (G.Forst.) Smissen, Breitw. & de Lange",Euchiton,Pseudognaphalium
874278,Leysera pilosella Thunb.,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Afroaster hispidus (Thunb.) J.C.Manning & Goldblatt,Zyrphelis pilosella (Thunb.) Kuntze,Zyrphelis pilosella (Thunb.) Kuntze,Afroaster,Zyrphelis
886018,Eupatorium decipiens Hook. & Arn.,Ophryosporus triangularis Meyen,Ophryosporus triangularis Meyen,Ophryosporus triangularis Meyen,Ophryosporus triangularis Meyen,Heterocondylus decipiens (Hook. & Arn.) R.M.King & H.Rob.,Heterocondylus decipiens (Hook. & Arn.) R.M.King & H.Rob.,Ophryosporus,Heterocondylus
